,id_transaksi,id_user,id_buku,tanggal_pinjam,tanggal_kembali_rencana,tanggal_kembali_aktual,status,lama_waktu_pinjam(hari)
3208,TRX003209,USR00232,BK00145,2025-08-27,2025-09-10,2025-09-10,Dikembalikan,14.0
3209,TRX003210,USR00048,BK01244,2025-03-12,2025-03-26,2025-03-20,Dikembalikan,8.0
3210,TRX003211,USR00224,BK00336,2025-11-21,2025-12-05,2025-12-03,Dikembalikan,12.0
3211,TRX003212,USR00223,BK00382,2025-06-02,2025-06-16,2025-06-16,Dikembalikan,14.0
3212,TRX003213,USR00105,BK01157,2025-10-19,2025-11-02,2025-10-27,Dikembalikan,8.0
3213,TRX003214,USR00069,BK01133,2023-06-14,2023-06-28,2023-06-17,Dikembalikan,3.0
3214,TRX003215,USR00374,BK00552,2024-04-10,2024-04-24,2024-04-22,Dikembalikan,12.0
3215,TRX003216,USR00052,BK00431,2023-10-20,2023-11-03,2023-11-07,Terlambat,18.0
3216,TRX003217,USR00173,BK00431,2024-08-28,2024-09-11,2024-09-10,Dikembalikan,13.0
3217,TRX003218,USR00366,BK00876,2024-12-28,2025-01-11,2024-12-31,Dikembalikan,3.0
3218,TRX003219,USR00172,BK01269,2023-04-12,2023-04-26,2023-04-19,Dikembalikan,7.0
3219,TRX003220,USR00025,BK00129,2025-05-23,2025-06-06,2025-06-13,Terlambat,21.0
3220,TRX003221,USR00168,BK00351,2025-05-19,2025-06-02,2025-05-30,Dikembalikan,11.0
3221,TRX003222,USR00237,BK01224,2024-02-21,2024-03-06,2024-03-08,Terlambat,16.0
3222,TRX003223,USR00171,BK00510,2025-12-02,2025-12-16,2025-12-10,Dikembalikan,8.0
3223,TRX003224,USR00360,BK00858,2025-05-31,2025-06-14,2025-06-12,Dikembalikan,12.0
3224,TRX003225,USR00046,BK00192,2025-06-19,2025-07-03,2025-07-01,Dikembalikan,12.0
3225,TRX003226,USR00022,BK00464,2023-12-22,2024-01-05,2024-01-05,Dikembalikan,14.0
3226,TRX003227,USR00324,BK00367,2023-06-14,2023-06-28,2023-06-23,Dikembalikan,9.0
3227,TRX003228,USR00209,BK01367,2023-02-27,2023-03-13,2023-03-20,Terlambat,21.0
3228,TRX003229,USR00314,BK00769,2023-03-06,2023-03-20,2023-03-12,Dikembalikan,6.0
3229,TRX003230,USR00061,BK01138,2024-12-19,2025-01-02,2025-01-08,Terlambat,20.0
3230,TRX003231,USR00277,BK00418,2024-02-23,2024-03-08,2024-03-03,Dikembalikan,9.0
3231,TRX003232,USR00072,BK01220,2023-07-31,2023-08-14,2023-08-03,Dikembalikan,3.0
3232,TRX003233,USR00274,BK00025,2023-12-02,2023-12-16,2023-12-23,Terlambat,21.0
3233,TRX003234,USR00232,BK00237,2023-10-07,2023-10-21,2023-10-11,Dikembalikan,4.0
3234,TRX003235,USR00204,BK01057,2024-08-06,2024-08-20,2024-08-21,Terlambat,15.0
3235,TRX003236,USR00045,BK00628,2025-09-09,2025-09-23,2025-09-24,Terlambat,15.0
3236,TRX003237,USR00104,BK01378,2024-11-08,2024-11-22,2024-11-12,Dikembalikan,4.0
3237,TRX003238,USR00002,BK01253,2024-09-18,2024-10-02,2024-09-28,Dikembalikan,10.0
3238,TRX003239,USR00189,BK00576,2023-11-14,2023-11-28,2023-11-28,Dikembalikan,14.0
3239,TRX003240,USR00213,BK00463,2025-11-19,2025-12-03,2025-12-05,Terlambat,16.0
3240,TRX003241,USR00265,BK00676,2023-08-08,2023-08-22,2023-08-19,Dikembalikan,11.0
3241,TRX003242,USR00335,BK00787,2023-10-16,2023-10-30,2023-10-19,Dikembalikan,3.0
3242,TRX003243,USR00122,BK00810,2025-04-18,2025-05-02,2025-05-01,Dikembalikan,13.0
3243,TRX003244,USR00062,BK00419,2025-12-19,2026-01-02,,Dipinjam,belum_kembali
3244,TRX003245,USR00245,BK00955,2024-01-16,2024-01-30,2024-02-04,Terlambat,19.0
3245,TRX003246,USR00227,BK00361,2023-03-29,2023-04-12,2023-04-11,Dikembalikan,13.0
3246,TRX003247,USR00268,BK00536,2024-04-05,2024-04-19,2024-04-09,Dikembalikan,4.0
3247,TRX003248,USR00081,BK00087,2025-06-01,2025-06-15,2025-06-19,Terlambat,18.0
3248,TRX003249,USR00150,BK01199,2023-09-09,2023-09-23,2023-09-12,Dikembalikan,3.0
3249,TRX003250,USR00132,BK00391,2025-07-27,2025-08-10,2025-07-31,Dikembalikan,4.0
3250,TRX003251,USR00155,BK00092,2024-08-23,2024-09-06,2024-09-04,Dikembalikan,12.0
3251,TRX003252,USR00296,BK00825,2023-08-27,2023-09-10,2023-09-08,Dikembalikan,12.0
3252,TRX003253,USR00350,BK00993,2024-09-17,2024-10-01,2024-09-27,Dikembalikan,10.0
3253,TRX003254,USR00014,BK01257,2025-04-26,2025-05-10,2025-05-14,Terlambat,18.0
3254,TRX003255,USR00177,BK00322,2023-12-01,2023-12-15,2023-12-22,Terlambat,21.0
3255,TRX003256,USR00157,BK01260,2024-03-23,2024-04-06,2024-03-31,Dikembalikan,8.0
3256,TRX003257,USR00314,BK00514,2025-09-28,2025-10-12,2025-10-02,Dikembalikan,4.0
3257,TRX003258,USR00056,BK01189,2024-10-30,2024-11-13,2024-11-15,Terlambat,16.0
3258,TRX003259,USR00339,BK01092,2023-08-12,2023-08-26,2023-08-23,Dikembalikan,11.0
3259,TRX003260,USR00055,BK01217,2025-03-24,2025-04-07,2025-04-12,Terlambat,19.0
3260,TRX003261,USR00263,BK00352,2025-02-26,2025-03-12,2025-03-18,Terlambat,20.0
3261,TRX003262,USR00159,BK00450,2023-06-27,2023-07-11,2023-07-18,Terlambat,21.0
3262,TRX003263,USR00245,BK00991,2024-01-17,2024-01-31,2024-01-27,Dikembalikan,10.0
3263,TRX003264,USR00228,BK00486,2025-08-05,2025-08-19,2025-08-15,Dikembalikan,10.0
3264,TRX003265,USR00283,BK00607,2025-12-12,2025-12-26,2025-12-23,Dikembalikan,11.0
3265,TRX003266,USR00316,BK00097,2023-09-02,2023-09-16,2023-09-18,Terlambat,16.0
3266,TRX003267,USR00316,BK00205,2023-05-14,2023-05-28,2023-05-20,Dikembalikan,6.0
3267,TRX003268,USR00292,BK00562,2023-12-16,2023-12-30,2023-12-19,Dikembalikan,3.0
3268,TRX003269,USR00213,BK00405,2024-12-05,2024-12-19,2024-12-17,Dikembalikan,12.0
3269,TRX003270,USR00201,BK00820,2025-05-05,2025-05-19,2025-05-17,Dikembalikan,12.0
3270,TRX003271,USR00266,BK01061,2025-03-22,2025-04-05,2025-04-10,Terlambat,19.0
3271,TRX003272,USR00207,BK01270,2025-08-27,2025-09-10,2025-08-30,Dikembalikan,3.0
3272,TRX003273,USR00309,BK01343,2024-04-02,2024-04-16,2024-04-22,Terlambat,20.0
3273,TRX003274,USR00332,BK00480,2025-08-28,2025-09-11,2025-09-16,Terlambat,19.0
3274,TRX003275,USR00184,BK00220,2025-04-08,2025-04-22,2025-04-22,Dikembalikan,14.0
3275,TRX003276,USR00376,BK00523,2024-06-25,2024-07-09,2024-06-30,Dikembalikan,5.0
3276,TRX003277,USR00353,BK00079,2023-09-23,2023-10-07,2023-10-05,Dikembalikan,12.0
3277,TRX003278,USR00005,BK01143,2025-12-15,2025-12-29,2025-12-23,Dikembalikan,8.0
3278,TRX003279,USR00243,BK00350,2023-03-11,2023-03-25,2023-03-31,Terlambat,20.0
3279,TRX003280,USR00371,BK01224,2023-06-10,2023-06-24,2023-06-21,Dikembalikan,11.0
3280,TRX003281,USR00242,BK00097,2025-07-13,2025-07-27,2025-07-20,Dikembalikan,7.0
3281,TRX003282,USR00377,BK00140,2025-12-01,2025-12-15,2025-12-04,Dikembalikan,3.0
3282,TRX003283,USR00037,BK01204,2024-07-21,2024-08-04,2024-08-11,Terlambat,21.0
3283,TRX003284,USR00130,BK00550,2024-06-06,2024-06-20,2024-06-27,Terlambat,21.0
3284,TRX003285,USR00325,BK00497,2023-07-16,2023-07-30,2023-07-25,Dikembalikan,9.0
3285,TRX003286,USR00067,BK00872,2025-08-30,2025-09-13,2025-09-06,Dikembalikan,7.0
3286,TRX003287,USR00272,BK00600,2023-07-31,2023-08-14,2023-08-20,Terlambat,20.0
3287,TRX003288,USR00273,BK00785,2025-01-17,2025-01-31,2025-02-05,Terlambat,19.0
3288,TRX003289,USR00185,BK00773,2025-03-25,2025-04-08,2025-04-12,Terlambat,18.0
3289,TRX003290,USR00299,BK00723,2023-05-29,2023-06-12,2023-06-16,Terlambat,18.0
3290,TRX003291,USR00065,BK00539,2023-11-13,2023-11-27,2023-12-02,Terlambat,19.0
3291,TRX003292,USR00335,BK00849,2025-04-27,2025-05-11,2025-05-08,Dikembalikan,11.0
3292,TRX003293,USR00087,BK00909,2024-05-23,2024-06-06,2024-06-13,Terlambat,21.0
3293,TRX003294,USR00360,BK00922,2025-06-28,2025-07-12,2025-07-08,Dikembalikan,10.0
3294,TRX003295,USR00006,BK00808,2023-04-29,2023-05-13,2023-05-19,Terlambat,20.0
3295,TRX003296,USR00322,BK00885,2024-01-12,2024-01-26,2024-01-29,Terlambat,17.0
3296,TRX003297,USR00266,BK01063,2025-05-21,2025-06-04,2025-06-11,Terlambat,21.0
3297,TRX003298,USR00304,BK01009,2025-11-23,2025-12-07,2025-11-30,Dikembalikan,7.0
3298,TRX003299,USR00120,BK01243,2023-12-09,2023-12-23,2023-12-21,Dikembalikan,12.0
3299,TRX003300,USR00359,BK01180,2024-11-28,2024-12-12,2024-12-14,Terlambat,16.0
3300,TRX003301,USR00267,BK00515,2023-11-23,2023-12-07,2023-12-03,Dikembalikan,10.0
3301,TRX003302,USR00118,BK01209,2025-03-07,2025-03-21,2025-03-25,Terlambat,18.0
3302,TRX003303,USR00282,BK01172,2025-10-03,2025-10-17,2025-10-07,Dikembalikan,4.0
3303,TRX003304,USR00332,BK00516,2023-11-05,2023-11-19,2023-11-25,Terlambat,20.0
3304,TRX003305,USR00179,BK00525,2025-06-15,2025-06-29,2025-06-21,Dikembalikan,6.0
3305,TRX003306,USR00377,BK00633,2023-11-21,2023-12-05,2023-11-25,Dikembalikan,4.0
3306,TRX003307,USR00012,BK00538,2023-09-20,2023-10-04,2023-10-02,Dikembalikan,12.0
3307,TRX003308,USR00280,BK00723,2024-03-14,2024-03-28,2024-03-31,Terlambat,17.0
3308,TRX003309,USR00318,BK00890,2025-09-09,2025-09-23,2025-09-19,Dikembalikan,10.0
3309,TRX003310,USR00181,BK00546,2025-07-29,2025-08-12,2025-08-14,Terlambat,16.0
3310,TRX003311,USR00122,BK00837,2024-11-10,2024-11-24,2024-11-15,Dikembalikan,5.0
3311,TRX003312,USR00048,BK01281,2025-05-23,2025-06-06,2025-06-06,Dikembalikan,14.0
3312,TRX003313,USR00027,BK00175,2024-05-29,2024-06-12,2024-06-08,Dikembalikan,10.0
3313,TRX003314,USR00056,BK01207,2024-05-20,2024-06-03,2024-06-07,Terlambat,18.0
3314,TRX003315,USR00331,BK01333,2025-05-02,2025-05-16,2025-05-07,Dikembalikan,5.0
3315,TRX003316,USR00233,BK01008,2024-03-29,2024-04-12,2024-04-11,Dikembalikan,13.0
3316,TRX003317,USR00121,BK00863,2023-10-10,2023-10-24,2023-10-21,Dikembalikan,11.0
3317,TRX003318,USR00141,BK00551,2023-05-31,2023-06-14,2023-06-20,Terlambat,20.0
3318,TRX003319,USR00341,BK00760,2025-11-16,2025-11-30,2025-11-25,Dikembalikan,9.0
3319,TRX003320,USR00127,BK00256,2023-12-07,2023-12-21,2023-12-16,Dikembalikan,9.0
3320,TRX003321,USR00291,BK01159,2025-02-11,2025-02-25,2025-02-15,Dikembalikan,4.0
3321,TRX003322,USR00128,BK01195,2024-12-20,2025-01-03,2025-01-04,Terlambat,15.0
3322,TRX003323,USR00003,BK00761,2025-11-24,2025-12-08,2025-12-02,Dikembalikan,8.0
3323,TRX003324,USR00119,BK00828,2023-05-27,2023-06-10,2023-06-11,Terlambat,15.0
3324,TRX003325,USR00237,BK01183,2024-04-24,2024-05-08,2024-05-11,Terlambat,17.0
3325,TRX003326,USR00240,BK00618,2024-08-20,2024-09-03,2024-08-23,Dikembalikan,3.0
3326,TRX003327,USR00301,BK01199,2023-03-05,2023-03-19,2023-03-17,Dikembalikan,12.0
3327,TRX003328,USR00105,BK00947,2023-01-20,2023-02-03,2023-02-08,Terlambat,19.0
3328,TRX003329,USR00041,BK00408,2023-02-01,2023-02-15,2023-02-20,Terlambat,19.0
3329,TRX003330,USR00235,BK00585,2023-01-07,2023-01-21,2023-01-25,Terlambat,18.0
3330,TRX003331,USR00348,BK00186,2024-02-28,2024-03-13,2024-03-08,Dikembalikan,9.0
3331,TRX003332,USR00026,BK00749,2023-03-08,2023-03-22,2023-03-16,Dikembalikan,8.0
3332,TRX003333,USR00059,BK00794,2024-08-18,2024-09-01,2024-08-26,Dikembalikan,8.0
3333,TRX003334,USR00252,BK00940,2025-04-06,2025-04-20,2025-04-20,Dikembalikan,14.0
3334,TRX003335,USR00014,BK01282,2024-03-10,2024-03-24,2024-03-17,Dikembalikan,7.0
3335,TRX003336,USR00025,BK00211,2025-10-11,2025-10-25,2025-10-14,Dikembalikan,3.0
3336,TRX003337,USR00129,BK01014,2024-10-06,2024-10-20,2024-10-24,Terlambat,18.0
3337,TRX003338,USR00111,BK01313,2024-08-04,2024-08-18,2024-08-10,Dikembalikan,6.0
3338,TRX003339,USR00373,BK01371,2025-06-02,2025-06-16,2025-06-17,Terlambat,15.0
3339,TRX003340,USR00289,BK00972,2024-12-03,2024-12-17,2024-12-12,Dikembalikan,9.0
3340,TRX003341,USR00230,BK00761,2023-02-12,2023-02-26,2023-02-20,Dikembalikan,8.0
3341,TRX003342,USR00363,BK00556,2023-07-07,2023-07-21,2023-07-26,Terlambat,19.0
3342,TRX003343,USR00309,BK01125,2025-03-03,2025-03-17,2025-03-20,Terlambat,17.0
3343,TRX003344,USR00262,BK01256,2024-06-22,2024-07-06,2024-07-07,Terlambat,15.0
3344,TRX003345,USR00173,BK00496,2024-07-03,2024-07-17,2024-07-11,Dikembalikan,8.0
3345,TRX003346,USR00323,BK01321,2024-09-27,2024-10-11,2024-10-18,Terlambat,21.0
3346,TRX003347,USR00047,BK00444,2023-04-13,2023-04-27,2023-05-03,Terlambat,20.0
3347,TRX003348,USR00365,BK01185,2023-08-25,2023-09-08,2023-09-13,Terlambat,19.0
3348,TRX003349,USR00360,BK00857,2023-08-10,2023-08-24,2023-08-22,Dikembalikan,12.0
3349,TRX003350,USR00053,BK01227,2024-09-18,2024-10-02,2024-10-07,Terlambat,19.0
3350,TRX003351,USR00254,BK01172,2023-09-05,2023-09-19,2023-09-26,Terlambat,21.0
3351,TRX003352,USR00084,BK01095,2023-04-26,2023-05-10,2023-05-04,Dikembalikan,8.0
3352,TRX003353,USR00256,BK01307,2024-08-19,2024-09-02,2024-08-31,Dikembalikan,12.0
3353,TRX003354,USR00170,BK00289,2023-06-23,2023-07-07,2023-07-02,Dikembalikan,9.0
3354,TRX003355,USR00022,BK00447,2023-03-04,2023-03-18,2023-03-08,Dikembalikan,4.0
3355,TRX003356,USR00084,BK01226,2023-09-26,2023-10-10,2023-10-06,Dikembalikan,10.0
3356,TRX003357,USR00217,BK00833,2024-12-14,2024-12-28,2024-12-31,Terlambat,17.0
3357,TRX003358,USR00228,BK01010,2025-06-24,2025-07-08,2025-06-29,Dikembalikan,5.0
3358,TRX003359,USR00108,BK00618,2024-08-06,2024-08-20,2024-08-12,Dikembalikan,6.0
3359,TRX003360,USR00205,BK00828,2025-09-23,2025-10-07,2025-10-07,Dikembalikan,14.0
3360,TRX003361,USR00233,BK01343,2024-02-18,2024-03-03,2024-02-25,Dikembalikan,7.0
3361,TRX003362,USR00371,BK01204,2025-09-08,2025-09-22,2025-09-17,Dikembalikan,9.0
3362,TRX003363,USR00155,BK00126,2025-07-13,2025-07-27,2025-08-03,Terlambat,21.0
3363,TRX003364,USR00103,BK00711,2023-03-03,2023-03-17,2023-03-15,Dikembalikan,12.0
3364,TRX003365,USR00034,BK01188,2024-07-22,2024-08-05,2024-08-03,Dikembalikan,12.0
3365,TRX003366,USR00117,BK01225,2025-07-04,2025-07-18,2025-07-19,Terlambat,15.0
3366,TRX003367,USR00310,BK00559,2025-03-03,2025-03-17,2025-03-21,Terlambat,18.0
3367,TRX003368,USR00310,BK00552,2023-01-17,2023-01-31,2023-02-05,Terlambat,19.0
3368,TRX003369,USR00372,BK00881,2023-06-11,2023-06-25,2023-06-23,Dikembalikan,12.0
3369,TRX003370,USR00094,BK00223,2024-08-07,2024-08-21,2024-08-11,Dikembalikan,4.0
3370,TRX003371,USR00050,BK00647,2024-06-17,2024-07-01,2024-07-04,Terlambat,17.0
3371,TRX003372,USR00300,BK01018,2024-09-06,2024-09-20,2024-09-17,Dikembalikan,11.0
3372,TRX003373,USR00317,BK00715,2023-05-05,2023-05-19,2023-05-18,Dikembalikan,13.0
3373,TRX003374,USR00150,BK01203,2024-07-21,2024-08-04,2024-07-25,Dikembalikan,4.0
3374,TRX003375,USR00189,BK00311,2024-05-18,2024-06-01,2024-05-24,Dikembalikan,6.0
3375,TRX003376,USR00123,BK00547,2024-05-04,2024-05-18,2024-05-21,Terlambat,17.0
3376,TRX003377,USR00207,BK00521,2023-03-05,2023-03-19,2023-03-15,Dikembalikan,10.0
3377,TRX003378,USR00236,BK00642,2023-02-08,2023-02-22,2023-02-28,Terlambat,20.0
3378,TRX003379,USR00128,BK01210,2025-09-10,2025-09-24,2025-09-27,Terlambat,17.0
3379,TRX003380,USR00150,BK01186,2024-01-27,2024-02-10,2024-02-17,Terlambat,21.0
3380,TRX003381,USR00323,BK01378,2024-10-22,2024-11-05,2024-11-06,Terlambat,15.0
3381,TRX003382,USR00177,BK00739,2024-09-15,2024-09-29,2024-09-30,Terlambat,15.0
3382,TRX003383,USR00044,BK00421,2025-09-14,2025-09-28,2025-09-19,Dikembalikan,5.0
3383,TRX003384,USR00360,BK00857,2025-12-16,2025-12-30,,Dipinjam,belum_kembali
3384,TRX003385,USR00195,BK00331,2024-04-08,2024-04-22,2024-04-28,Terlambat,20.0
3385,TRX003386,USR00310,BK00501,2024-02-10,2024-02-24,2024-02-17,Dikembalikan,7.0
3386,TRX003387,USR00032,BK00739,2025-11-22,2025-12-06,2025-12-08,Terlambat,16.0
3387,TRX003388,USR00098,BK00342,2024-07-20,2024-08-03,2024-08-10,Terlambat,21.0
3388,TRX003389,USR00354,BK00459,2024-08-31,2024-09-14,2024-09-11,Dikembalikan,11.0
3389,TRX003390,USR00157,BK00845,2024-06-09,2024-06-23,2024-06-30,Terlambat,21.0
3390,TRX003391,USR00226,BK01237,2023-08-12,2023-08-26,2023-08-29,Terlambat,17.0
3391,TRX003392,USR00176,BK00709,2023-06-06,2023-06-20,2023-06-14,Dikembalikan,8.0
3392,TRX003393,USR00206,BK00491,2025-11-05,2025-11-19,2025-11-13,Dikembalikan,8.0
3393,TRX003394,USR00019,BK00168,2023-11-30,2023-12-14,2023-12-03,Dikembalikan,3.0
3394,TRX003395,USR00147,BK01014,2024-12-27,2025-01-10,2025-01-11,Terlambat,15.0
3395,TRX003396,USR00062,BK00454,2023-06-13,2023-06-27,2023-06-21,Dikembalikan,8.0
3396,TRX003397,USR00218,BK00102,2023-09-30,2023-10-14,2023-10-12,Dikembalikan,12.0
3397,TRX003398,USR00189,BK01117,2024-10-03,2024-10-17,2024-10-20,Terlambat,17.0
3398,TRX003399,USR00230,BK00478,2023-10-25,2023-11-08,2023-11-11,Terlambat,17.0
3399,TRX003400,USR00256,BK01190,2023-12-24,2024-01-07,2024-01-11,Terlambat,18.0
3400,TRX003401,USR00116,BK00826,2024-02-09,2024-02-23,2024-02-19,Dikembalikan,10.0
3401,TRX003402,USR00022,BK00401,2023-11-13,2023-11-27,2023-11-16,Dikembalikan,3.0
3402,TRX003403,USR00132,BK00277,2025-07-05,2025-07-19,2025-07-20,Terlambat,15.0
3403,TRX003404,USR00309,BK01249,2025-01-15,2025-01-29,2025-01-19,Dikembalikan,4.0
3404,TRX003405,USR00047,BK00442,2024-03-13,2024-03-27,2024-03-18,Dikembalikan,5.0
3405,TRX003406,USR00080,BK00066,2025-09-24,2025-10-08,2025-10-04,Dikembalikan,10.0
3406,TRX003407,USR00109,BK00622,2023-10-15,2023-10-29,2023-10-24,Dikembalikan,9.0
3407,TRX003408,USR00335,BK00830,2024-07-30,2024-08-13,2024-08-15,Terlambat,16.0
3408,TRX003409,USR00078,BK00565,2024-03-27,2024-04-10,2024-04-16,Terlambat,20.0
3409,TRX003410,USR00116,BK01121,2025-06-11,2025-06-25,2025-06-22,Dikembalikan,11.0
3410,TRX003411,USR00299,BK00682,2025-11-16,2025-11-30,2025-11-24,Dikembalikan,8.0
3411,TRX003412,USR00380,BK00784,2024-09-06,2024-09-20,2024-09-15,Dikembalikan,9.0
3412,TRX003413,USR00247,BK00924,2024-11-26,2024-12-10,2024-12-07,Dikembalikan,11.0
3413,TRX003414,USR00110,BK00960,2023-09-14,2023-09-28,2023-10-04,Terlambat,20.0
3414,TRX003415,USR00034,BK00662,2025-10-13,2025-10-27,2025-11-01,Terlambat,19.0
3415,TRX003416,USR00176,BK00543,2025-11-03,2025-11-17,2025-11-15,Dikembalikan,12.0
3416,TRX003417,USR00140,BK01301,2023-05-30,2023-06-13,2023-06-09,Dikembalikan,10.0
3417,TRX003418,USR00197,BK00631,2025-08-06,2025-08-20,2025-08-17,Dikembalikan,11.0
3418,TRX003419,USR00277,BK00388,2023-02-07,2023-02-21,2023-02-21,Dikembalikan,14.0
3419,TRX003420,USR00099,BK01222,2024-06-17,2024-07-01,2024-06-21,Dikembalikan,4.0
3420,TRX003421,USR00026,BK00511,2024-10-07,2024-10-21,2024-10-18,Dikembalikan,11.0
3421,TRX003422,USR00153,BK00466,2023-02-17,2023-03-03,2023-03-05,Terlambat,16.0
3422,TRX003423,USR00211,BK00832,2024-12-15,2024-12-29,2025-01-05,Terlambat,21.0
3423,TRX003424,USR00094,BK00181,2023-01-03,2023-01-17,2023-01-13,Dikembalikan,10.0
3424,TRX003425,USR00073,BK00493,2024-05-27,2024-06-10,2024-06-07,Dikembalikan,11.0
3425,TRX003426,USR00202,BK01277,2023-02-03,2023-02-17,2023-02-16,Dikembalikan,13.0
3426,TRX003427,USR00157,BK01278,2024-03-07,2024-03-21,2024-03-13,Dikembalikan,6.0
3427,TRX003428,USR00166,BK01312,2025-10-13,2025-10-27,2025-10-23,Dikembalikan,10.0
3428,TRX003429,USR00210,BK01012,2023-02-25,2023-03-11,2023-03-01,Dikembalikan,4.0
3429,TRX003430,USR00022,BK00089,2024-03-04,2024-03-18,2024-03-12,Dikembalikan,8.0
3430,TRX003431,USR00304,BK00975,2023-10-19,2023-11-02,2023-10-22,Dikembalikan,3.0
3431,TRX003432,USR00248,BK01253,2025-01-23,2025-02-06,2025-02-06,Dikembalikan,14.0
3432,TRX003433,USR00309,BK00927,2025-02-22,2025-03-08,2025-03-01,Dikembalikan,7.0
3433,TRX003434,USR00219,BK01310,2025-01-30,2025-02-13,2025-02-14,Terlambat,15.0
3434,TRX003435,USR00170,BK00431,2025-06-25,2025-07-09,2025-07-15,Terlambat,20.0
3435,TRX003436,USR00035,BK00214,2024-04-14,2024-04-28,2024-04-24,Dikembalikan,10.0
3436,TRX003437,USR00367,BK01188,2024-03-01,2024-03-15,2024-03-06,Dikembalikan,5.0
3437,TRX003438,USR00363,BK00501,2025-06-30,2025-07-14,2025-07-20,Terlambat,20.0
3438,TRX003439,USR00039,BK01172,2025-12-20,2026-01-03,,Dipinjam,belum_kembali
3439,TRX003440,USR00216,BK00219,2024-11-27,2024-12-11,2024-12-15,Terlambat,18.0
3440,TRX003441,USR00240,BK00660,2025-11-27,2025-12-11,2025-12-06,Dikembalikan,9.0
3441,TRX003442,USR00199,BK00515,2025-01-10,2025-01-24,2025-01-31,Terlambat,21.0
3442,TRX003443,USR00358,BK01309,2024-08-21,2024-09-04,2024-09-05,Terlambat,15.0
3443,TRX003444,USR00373,BK00874,2025-07-12,2025-07-26,2025-07-24,Dikembalikan,12.0
3444,TRX003445,USR00153,BK00171,2025-02-11,2025-02-25,2025-02-28,Terlambat,17.0
3445,TRX003446,USR00341,BK01350,2025-12-30,2026-01-13,,Dipinjam,belum_kembali
3446,TRX003447,USR00149,BK01083,2024-11-03,2024-11-17,2024-11-07,Dikembalikan,4.0
3447,TRX003448,USR00086,BK00390,2023-09-28,2023-10-12,2023-10-02,Dikembalikan,4.0
3448,TRX003449,USR00032,BK00408,2023-09-17,2023-10-01,2023-09-21,Dikembalikan,4.0
3449,TRX003450,USR00352,BK01289,2025-08-05,2025-08-19,2025-08-17,Dikembalikan,12.0
3450,TRX003451,USR00279,BK00514,2025-12-27,2026-01-10,,Dipinjam,belum_kembali
3451,TRX003452,USR00279,BK00494,2024-01-25,2024-02-08,2024-02-02,Dikembalikan,8.0
3452,TRX003453,USR00356,BK00826,2024-07-04,2024-07-18,2024-07-07,Dikembalikan,3.0
3453,TRX003454,USR00027,BK00185,2025-09-17,2025-10-01,2025-09-22,Dikembalikan,5.0
3454,TRX003455,USR00159,BK00293,2023-01-01,2023-01-15,2023-01-07,Dikembalikan,6.0
3455,TRX003456,USR00092,BK00062,2025-09-27,2025-10-11,2025-10-05,Dikembalikan,8.0
3456,TRX003457,USR00132,BK00498,2023-05-28,2023-06-11,2023-06-12,Terlambat,15.0
3457,TRX003458,USR00127,BK00581,2025-06-06,2025-06-20,2025-06-11,Dikembalikan,5.0
3458,TRX003459,USR00247,BK00367,2025-03-14,2025-03-28,2025-03-30,Terlambat,16.0
3459,TRX003460,USR00184,BK00389,2023-03-01,2023-03-15,2023-03-19,Terlambat,18.0
3460,TRX003461,USR00083,BK00800,2025-06-26,2025-07-10,2025-07-09,Dikembalikan,13.0
3461,TRX003462,USR00081,BK00771,2023-02-21,2023-03-07,2023-03-13,Terlambat,20.0
3462,TRX003463,USR00253,BK00531,2024-01-30,2024-02-13,2024-02-02,Dikembalikan,3.0
3463,TRX003464,USR00004,BK01083,2023-06-13,2023-06-27,2023-07-02,Terlambat,19.0
3464,TRX003465,USR00077,BK01177,2023-05-02,2023-05-16,2023-05-20,Terlambat,18.0
3465,TRX003466,USR00207,BK01286,2024-07-02,2024-07-16,2024-07-11,Dikembalikan,9.0
3466,TRX003467,USR00149,BK01038,2024-08-30,2024-09-13,2024-09-06,Dikembalikan,7.0
3467,TRX003468,USR00348,BK00618,2023-10-15,2023-10-29,2023-10-24,Dikembalikan,9.0
3468,TRX003469,USR00041,BK00362,2024-07-29,2024-08-12,2024-08-16,Terlambat,18.0
3469,TRX003470,USR00229,BK00036,2023-05-06,2023-05-20,2023-05-22,Terlambat,16.0
3470,TRX003471,USR00120,BK01273,2025-12-18,2026-01-01,,Dipinjam,belum_kembali
3471,TRX003472,USR00299,BK00368,2023-12-03,2023-12-17,2023-12-08,Dikembalikan,5.0
3472,TRX003473,USR00065,BK00539,2023-11-26,2023-12-10,2023-11-29,Dikembalikan,3.0
3473,TRX003474,USR00349,BK00836,2023-08-03,2023-08-17,2023-08-09,Dikembalikan,6.0
3474,TRX003475,USR00192,BK00984,2024-07-09,2024-07-23,2024-07-26,Terlambat,17.0
3475,TRX003476,USR00255,BK00615,2024-11-08,2024-11-22,2024-11-28,Terlambat,20.0
3476,TRX003477,USR00318,BK00884,2025-07-10,2025-07-24,2025-07-31,Terlambat,21.0
3477,TRX003478,USR00112,BK00009,2025-03-27,2025-04-10,2025-04-13,Terlambat,17.0
3478,TRX003479,USR00187,BK00626,2025-09-28,2025-10-12,2025-10-03,Dikembalikan,5.0
3479,TRX003480,USR00057,BK01090,2025-09-16,2025-09-30,2025-10-05,Terlambat,19.0
