,id_buku,judul,pengarang,penerbit,tahun_terbit,fakultas_terkait,prodi_terkait,kategori,sinopsis,tags,bahasa,jenis_koleksi,jumlah_halaman,isbn,stok,content_soup,content_soup_clean
1264,BK01265,Dasar-Dasar Media Digital Edisi Ke-3,Lamar Hutapea,Pustaka Pelajar,2013,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini dirancang sebagai panduan untuk memahami hubungan masyarakat dan citra publik, jurnalisme di era digital, serta pengaruh media sosial terhadap opini publik. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi.","broadcasting, jurnalistik, media sosial, komunikasi interpersonal",Inggris,Fisik,347,978-0-448-81898-6,8,"Dasar-Dasar Media Digital Edisi Ke-3 Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini dirancang sebagai panduan untuk memahami hubungan masyarakat dan citra publik, jurnalisme di era digital, serta pengaruh media sosial terhadap opini publik. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi. Lamar Hutapea broadcasting, jurnalistik, media sosial, komunikasi interpersonal broadcasting, jurnalistik, media sosial, komunikasi interpersonal",dasar dasar media digital edisi komunikasi media komunikasi media komunikasi media buku rancang pandu paham hubung masyarakat citra publik jurnalisme era digital pengaruh media sosial opini publik cocok referensi utama mahasiswa praktisi lamar hutapea broadcasting jurnalistik media sosial komunikasi interpersonal broadcasting jurnalistik media sosial komunikasi interpersonal
1265,BK01266,Dasar-Dasar Jurnalistik,"Puspa Wahyuni, Cinthia Waskita",UI Press,2006,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini membahas secara mendalam tentang jurnalisme di era digital, dinamika komunikasi massa, serta pengaruh media sosial terhadap opini publik. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","komunikasi massa, media sosial, public relations, komunikasi interpersonal",Indonesia,Fisik,475,978-1-61540-211-3,3,"Dasar-Dasar Jurnalistik Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini membahas secara mendalam tentang jurnalisme di era digital, dinamika komunikasi massa, serta pengaruh media sosial terhadap opini publik. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. Puspa Wahyuni, Cinthia Waskita komunikasi massa, media sosial, public relations, komunikasi interpersonal komunikasi massa, media sosial, public relations, komunikasi interpersonal",dasar dasar jurnalistik komunikasi media komunikasi media komunikasi media buku bahas dalam jurnalisme era digital dinamika komunikasi massa pengaruh media sosial opini publik rujuk kuliah teliti kait puspa wahyuni cinthia waskita komunikasi massa media sosial public relations komunikasi interpersonal komunikasi massa media sosial public relations komunikasi interpersonal
1266,BK01267,Memahami Komunikasi Interpersonal,"Cut Cici Kuswandari, Jarwadi Tarihoran",UI Press,2005,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini mengulas berbagai aspek penting dari pengaruh media sosial terhadap opini publik, dinamika komunikasi massa, serta jurnalisme di era digital. Membantu pembaca membangun pemahaman konseptual maupun praktis.","public relations, media digital, jurnalistik, komunikasi massa",Indonesia,E-book,499,978-0-429-83152-2,9999,"Memahami Komunikasi Interpersonal Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini mengulas berbagai aspek penting dari pengaruh media sosial terhadap opini publik, dinamika komunikasi massa, serta jurnalisme di era digital. Membantu pembaca membangun pemahaman konseptual maupun praktis. Cut Cici Kuswandari, Jarwadi Tarihoran public relations, media digital, jurnalistik, komunikasi massa public relations, media digital, jurnalistik, komunikasi massa",paham komunikasi interpersonal komunikasi media komunikasi media komunikasi media buku ulas aspek pengaruh media sosial opini publik dinamika komunikasi massa jurnalisme era digital bantu baca bangun paham konseptual praktis cut cici kuswandari jarwadi tarihoran public relations media digital jurnalistik komunikasi massa public relations media digital jurnalistik komunikasi massa
1267,BK01268,Pengantar Public Relations,Martaka Purnawati,Pustaka Pelajar,2006,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini membahas secara mendalam tentang jurnalisme di era digital, strategi media dan publikasi, serta pengaruh media sosial terhadap opini publik. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","jurnalistik, media sosial, komunikasi interpersonal, public relations",Inggris,Fisik,145,978-0-7322-8360-5,4,"Pengantar Public Relations Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini membahas secara mendalam tentang jurnalisme di era digital, strategi media dan publikasi, serta pengaruh media sosial terhadap opini publik. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. Martaka Purnawati jurnalistik, media sosial, komunikasi interpersonal, public relations jurnalistik, media sosial, komunikasi interpersonal, public relations",antar public relations komunikasi media komunikasi media komunikasi media buku bahas dalam jurnalisme era digital strategi media publikasi pengaruh media sosial opini publik rujuk kuliah teliti kait martaka purnawati jurnalistik media sosial komunikasi interpersonal public relations jurnalistik media sosial komunikasi interpersonal public relations
1268,BK01269,Memahami Jurnalistik,"Karman Saputra, M.Farm",Salemba Empat,2022,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini menyajikan kajian komprehensif mengenai dinamika komunikasi massa, jurnalisme di era digital, serta pengaruh media sosial terhadap opini publik. Membantu pembaca membangun pemahaman konseptual maupun praktis.","media sosial, jurnalistik, broadcasting, komunikasi interpersonal",Indonesia,Fisik,531,978-1-83063-963-9,8,"Memahami Jurnalistik Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini menyajikan kajian komprehensif mengenai dinamika komunikasi massa, jurnalisme di era digital, serta pengaruh media sosial terhadap opini publik. Membantu pembaca membangun pemahaman konseptual maupun praktis. Karman Saputra, M.Farm media sosial, jurnalistik, broadcasting, komunikasi interpersonal media sosial, jurnalistik, broadcasting, komunikasi interpersonal",paham jurnalistik komunikasi media komunikasi media komunikasi media buku saji kaji komprehensif dinamika komunikasi massa jurnalisme era digital pengaruh media sosial opini publik bantu baca bangun paham konseptual praktis karman saputra farm media sosial jurnalistik broadcasting komunikasi interpersonal media sosial jurnalistik broadcasting komunikasi interpersonal
1269,BK01270,Dasar-Dasar Komunikasi Interpersonal,"Drs. Icha Situmorang, S.E.I",Gramedia Pustaka Utama,2013,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini dirancang sebagai panduan untuk memahami pengaruh media sosial terhadap opini publik, jurnalisme di era digital, serta hubungan masyarakat dan citra publik. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","broadcasting, media sosial, komunikasi massa, media digital",Inggris,E-book,396,978-1-944391-64-5,9999,"Dasar-Dasar Komunikasi Interpersonal Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini dirancang sebagai panduan untuk memahami pengaruh media sosial terhadap opini publik, jurnalisme di era digital, serta hubungan masyarakat dan citra publik. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. Drs. Icha Situmorang, S.E.I broadcasting, media sosial, komunikasi massa, media digital broadcasting, media sosial, komunikasi massa, media digital",dasar dasar komunikasi interpersonal komunikasi media komunikasi media komunikasi media buku rancang pandu paham pengaruh media sosial opini publik jurnalisme era digital hubung masyarakat citra publik rujuk kuliah teliti kait drs icha situmorang broadcasting media sosial komunikasi massa media digital broadcasting media sosial komunikasi massa media digital
1270,BK01271,Dasar-Dasar Media Digital,"Lukita Mandasari, S.Ked",Salemba Empat,2018,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini menyajikan kajian komprehensif mengenai hubungan masyarakat dan citra publik, strategi media dan publikasi, serta dinamika komunikasi massa. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik.","jurnalistik, komunikasi massa, public relations, broadcasting",Indonesia,Fisik,217,978-1-934292-91-4,7,"Dasar-Dasar Media Digital Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini menyajikan kajian komprehensif mengenai hubungan masyarakat dan citra publik, strategi media dan publikasi, serta dinamika komunikasi massa. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik. Lukita Mandasari, S.Ked jurnalistik, komunikasi massa, public relations, broadcasting jurnalistik, komunikasi massa, public relations, broadcasting",dasar dasar media digital komunikasi media komunikasi media komunikasi media buku saji kaji komprehensif hubung masyarakat citra publik strategi media publikasi dinamika komunikasi massa susun bahasa mudah paham kalang akademik lukita mandasari ked jurnalistik komunikasi massa public relations broadcasting jurnalistik komunikasi massa public relations broadcasting
1271,BK01272,Komunikasi Massa di Era Digital,"Drajat Mustofa, S.Gz",Rajawali Pers,2006,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini dirancang sebagai panduan untuk memahami pengaruh media sosial terhadap opini publik, hubungan masyarakat dan citra publik, serta dinamika komunikasi massa. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan.","komunikasi massa, public relations, media sosial, broadcasting",Indonesia,E-book,549,978-0-01-623419-4,9999,"Komunikasi Massa di Era Digital Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini dirancang sebagai panduan untuk memahami pengaruh media sosial terhadap opini publik, hubungan masyarakat dan citra publik, serta dinamika komunikasi massa. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan. Drajat Mustofa, S.Gz komunikasi massa, public relations, media sosial, broadcasting komunikasi massa, public relations, media sosial, broadcasting",komunikasi massa era digital komunikasi media komunikasi media komunikasi media buku rancang pandu paham pengaruh media sosial opini publik hubung masyarakat citra publik dinamika komunikasi massa lengkap contoh studi lapang relevan drajat mustofa gz komunikasi massa public relations media sosial broadcasting komunikasi massa public relations media sosial broadcasting
1272,BK01273,Dasar-Dasar Komunikasi Massa Edisi Ke-2,Martana Pranowo,Graha Ilmu,2006,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini mengulas berbagai aspek penting dari pengaruh media sosial terhadap opini publik, jurnalisme di era digital, serta hubungan masyarakat dan citra publik. Membantu pembaca membangun pemahaman konseptual maupun praktis.","public relations, komunikasi massa, media sosial, jurnalistik",Indonesia,Fisik,243,978-0-615-37221-1,2,"Dasar-Dasar Komunikasi Massa Edisi Ke-2 Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini mengulas berbagai aspek penting dari pengaruh media sosial terhadap opini publik, jurnalisme di era digital, serta hubungan masyarakat dan citra publik. Membantu pembaca membangun pemahaman konseptual maupun praktis. Martana Pranowo public relations, komunikasi massa, media sosial, jurnalistik public relations, komunikasi massa, media sosial, jurnalistik",dasar dasar komunikasi massa edisi komunikasi media komunikasi media komunikasi media buku ulas aspek pengaruh media sosial opini publik jurnalisme era digital hubung masyarakat citra publik bantu baca bangun paham konseptual praktis martana pranowo public relations komunikasi massa media sosial jurnalistik public relations komunikasi massa media sosial jurnalistik
1273,BK01274,Pengantar Komunikasi Interpersonal,"dr. Jane Zulkarnain, S.Sos, Karja Zulaika, S.T.",Pustaka Pelajar,2005,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini dirancang sebagai panduan untuk memahami dinamika komunikasi massa, jurnalisme di era digital, serta pengaruh media sosial terhadap opini publik. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","public relations, media sosial, media digital, komunikasi interpersonal",Inggris,Fisik,306,978-0-236-53377-0,4,"Pengantar Komunikasi Interpersonal Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini dirancang sebagai panduan untuk memahami dinamika komunikasi massa, jurnalisme di era digital, serta pengaruh media sosial terhadap opini publik. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. dr. Jane Zulkarnain, S.Sos, Karja Zulaika, S.T. public relations, media sosial, media digital, komunikasi interpersonal public relations, media sosial, media digital, komunikasi interpersonal",antar komunikasi interpersonal komunikasi media komunikasi media komunikasi media buku rancang pandu paham dinamika komunikasi massa jurnalisme era digital pengaruh media sosial opini publik rujuk kuliah teliti kait dr jane zulkarnain sos karja zulaika public relations media sosial media digital komunikasi interpersonal public relations media sosial media digital komunikasi interpersonal
1274,BK01275,Strategi Media Sosial dan Masyarakat,Maya Hardiansyah,Graha Ilmu,2007,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini mengulas berbagai aspek penting dari dinamika komunikasi massa, hubungan masyarakat dan citra publik, serta pengaruh media sosial terhadap opini publik. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","broadcasting, komunikasi interpersonal, media digital, media sosial",Indonesia,E-book,259,978-0-672-00784-2,9999,"Strategi Media Sosial dan Masyarakat Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini mengulas berbagai aspek penting dari dinamika komunikasi massa, hubungan masyarakat dan citra publik, serta pengaruh media sosial terhadap opini publik. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. Maya Hardiansyah broadcasting, komunikasi interpersonal, media digital, media sosial broadcasting, komunikasi interpersonal, media digital, media sosial",strategi media sosial masyarakat komunikasi media komunikasi media komunikasi media buku ulas aspek dinamika komunikasi massa hubung masyarakat citra publik pengaruh media sosial opini publik rujuk kuliah teliti kait maya hardiansyah broadcasting komunikasi interpersonal media digital media sosial broadcasting komunikasi interpersonal media digital media sosial
1275,BK01276,Strategi Media Digital,"Hendri Kusumo, Dinda Suryono",Salemba Empat,2005,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,Komunikasi & Media,"Buku ini mengulas berbagai aspek penting dari pengaruh media sosial terhadap opini publik, hubungan masyarakat dan citra publik, serta dinamika komunikasi massa. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan.","public relations, media digital, media sosial, jurnalistik",Inggris,Fisik,498,978-0-607-81975-5,8,"Strategi Media Digital Komunikasi & Media Komunikasi & Media Komunikasi & Media Buku ini mengulas berbagai aspek penting dari pengaruh media sosial terhadap opini publik, hubungan masyarakat dan citra publik, serta dinamika komunikasi massa. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan. Hendri Kusumo, Dinda Suryono public relations, media digital, media sosial, jurnalistik public relations, media digital, media sosial, jurnalistik",strategi media digital komunikasi media komunikasi media komunikasi media buku ulas aspek pengaruh media sosial opini publik hubung masyarakat citra publik dinamika komunikasi massa lengkap contoh studi lapang relevan hendri sumo dinda suryono public relations media digital media sosial jurnalistik public relations media digital media sosial jurnalistik
